datetime_scraped,event_url
2022-06-13 18:14:01.676219,http://www.ufcstats.com/event-details/ad4e9055bf8cd04d
2022-06-13 18:14:01.697166,http://www.ufcstats.com/event-details/f54200f1dfb9b5d4
2022-06-13 18:14:01.714116,http://www.ufcstats.com/event-details/fa534853eb195270
2022-06-13 18:14:01.732818,http://www.ufcstats.com/event-details/16d09e800ad7ec79
2022-06-13 18:14:01.759033,http://www.ufcstats.com/event-details/5de61b03868035ff
2022-06-13 18:14:01.782262,http://www.ufcstats.com/event-details/bc7cf284c1c2f16e
2022-06-13 18:14:01.800077,http://www.ufcstats.com/event-details/997b4f52f76a0b53
2022-06-13 18:14:01.819410,http://www.ufcstats.com/event-details/8a1b4330c7957961
2022-06-13 18:14:01.861130,http://www.ufcstats.com/event-details/b1605ea39fba6af6
2022-06-13 18:14:01.862353,http://www.ufcstats.com/event-details/4f7e290e71d60f87
2022-06-13 18:14:01.897112,http://www.ufcstats.com/event-details/aae0897825336b1a
2022-06-13 18:14:01.929575,http://www.ufcstats.com/event-details/06dc1a58663579d2
2022-06-13 18:14:01.947016,http://www.ufcstats.com/event-details/a58114c6dd0add64
2022-06-13 18:14:01.969774,http://www.ufcstats.com/event-details/194fc025f9355db6
2022-06-13 18:14:01.980134,http://www.ufcstats.com/event-details/86e388ed20761ad9
2022-06-13 18:14:02.217279,http://www.ufcstats.com/event-details/a72d260b436924c4
2022-06-13 18:14:02.241973,http://www.ufcstats.com/event-details/43563a32c3f10e95
2022-06-13 18:14:02.256006,http://www.ufcstats.com/event-details/ef7fa30364cbe7f2
2022-06-13 18:14:02.311131,http://www.ufcstats.com/event-details/0c3838c8f7c620c2
2022-06-13 18:14:02.337130,http://www.ufcstats.com/event-details/a9c45a8b21eabadc
2022-06-13 18:14:02.355320,http://www.ufcstats.com/event-details/b71667c778b6d9e5
2022-06-13 18:14:02.403338,http://www.ufcstats.com/event-details/2ce6541127b0e232
2022-06-13 18:14:02.425757,http://www.ufcstats.com/event-details/82f5c81f4e3c3eb5
2022-06-13 18:14:02.444490,http://www.ufcstats.com/event-details/a4dd5c9a75763295
2022-06-13 18:14:02.508269,http://www.ufcstats.com/event-details/119ebea97e914dcf
2022-06-13 18:14:02.652347,http://www.ufcstats.com/event-details/4e5bbc4566049cbf
2022-06-13 18:14:02.677232,http://www.ufcstats.com/event-details/0577808d22dfe79c
2022-06-13 18:14:02.690359,http://www.ufcstats.com/event-details/8d04923f2db59b7f
2022-06-13 18:14:02.743545,http://www.ufcstats.com/event-details/243b07fc65ccbb16
2022-06-13 18:14:02.758608,http://www.ufcstats.com/event-details/4d636c3aa1105950
2022-06-13 18:14:02.779960,http://www.ufcstats.com/event-details/dd39f1ca787a3d9d
2022-06-13 18:14:02.823429,http://www.ufcstats.com/event-details/20fbff570c678e1c
2022-06-13 18:14:02.853952,http://www.ufcstats.com/event-details/354808cf38d9d73c
2022-06-13 18:14:02.866978,http://www.ufcstats.com/event-details/80d918336163b80c
2022-06-13 18:14:02.905179,http://www.ufcstats.com/event-details/380e8b023290d091
2022-06-13 18:14:02.960764,http://www.ufcstats.com/event-details/b3fb8d2293e17a59
2022-06-13 18:14:02.961762,http://www.ufcstats.com/event-details/c6becb722706c7d8
2022-06-13 18:14:02.991148,http://www.ufcstats.com/event-details/de99da2c0d18d34a
2022-06-13 18:14:02.995428,http://www.ufcstats.com/event-details/f3155a94ca420126
2022-06-13 18:14:03.019236,http://www.ufcstats.com/event-details/5345f86680378fc1
2022-06-13 18:14:03.055195,http://www.ufcstats.com/event-details/39c568f8c579913e
2022-06-13 18:14:03.080737,http://www.ufcstats.com/event-details/db1f2ed63b54b9a7
2022-06-13 18:14:03.081753,http://www.ufcstats.com/event-details/d56bb6dff2ae77eb
2022-06-13 18:14:03.093836,http://www.ufcstats.com/event-details/e60201cfab7d656d
2022-06-13 18:14:03.117243,http://www.ufcstats.com/event-details/4887e5bc4dbb73ff
2022-06-13 18:14:03.173438,http://www.ufcstats.com/event-details/e7e970d508529bf3
2022-06-13 18:14:03.177459,http://www.ufcstats.com/event-details/a314687f372b2cec
2022-06-13 18:14:03.192287,http://www.ufcstats.com/event-details/a4bf17bd3ba3423b
2022-06-13 18:14:03.204305,http://www.ufcstats.com/event-details/3d481aa374c954a1
2022-06-13 18:14:03.221655,http://www.ufcstats.com/event-details/990060b2a68a7b82
2022-06-13 18:14:03.265561,http://www.ufcstats.com/event-details/563d051c9e769b24
2022-06-13 18:14:03.275427,http://www.ufcstats.com/event-details/ff4c3ab594c7fac3
2022-06-13 18:14:03.288559,http://www.ufcstats.com/event-details/45a2ba3ef82b9700
2022-06-13 18:14:03.302437,http://www.ufcstats.com/event-details/cd42bbe8887bba90
2022-06-13 18:14:03.318437,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1
2022-06-13 18:14:03.371435,http://www.ufcstats.com/event-details/5e7a28f20927d64a
2022-06-13 18:14:03.374168,http://www.ufcstats.com/event-details/8a028648f3f0761d
2022-06-13 18:14:03.378425,http://www.ufcstats.com/event-details/72cbe507644a587c
2022-06-13 18:14:03.403000,http://www.ufcstats.com/event-details/5da4e8dc02e50ac0
2022-06-13 18:14:03.412251,http://www.ufcstats.com/event-details/232c582f29f8f65e
2022-06-13 18:14:03.439374,http://www.ufcstats.com/event-details/cfbccfed4e4796fe
2022-06-13 18:14:03.475276,http://www.ufcstats.com/event-details/2b4faacc16d66898
2022-06-13 18:14:03.478463,http://www.ufcstats.com/event-details/2dc7f1762dc0a7ef
2022-06-13 18:14:03.480178,http://www.ufcstats.com/event-details/3be081c29bf734d9
2022-06-13 18:14:03.502385,http://www.ufcstats.com/event-details/d6455cb4bee503ce
2022-06-13 18:14:03.503695,http://www.ufcstats.com/event-details/a890f9a791ed615d
2022-06-13 18:14:03.517538,http://www.ufcstats.com/event-details/e18012194473e8b0
2022-06-13 18:14:03.519592,http://www.ufcstats.com/event-details/36877f0e62b25b96
2022-06-13 18:14:03.530698,http://www.ufcstats.com/event-details/a196332ee4aa8a82
2022-06-13 18:14:03.572550,http://www.ufcstats.com/event-details/6083f497c22cc075
2022-06-13 18:14:03.579310,http://www.ufcstats.com/event-details/154a6b3ffae264cd
2022-06-13 18:14:03.587241,http://www.ufcstats.com/event-details/4956f60b7fa57c1a
2022-06-13 18:14:03.588769,http://www.ufcstats.com/event-details/6810d8d2dd557cf9
2022-06-13 18:14:03.601225,http://www.ufcstats.com/event-details/5cde96e0a1a1fffe
2022-06-13 18:14:03.613573,http://www.ufcstats.com/event-details/bd4389b71fdc0ce2
2022-06-13 18:14:03.615774,http://www.ufcstats.com/event-details/73e09f837f3b5ecc
2022-06-13 18:14:03.632017,http://www.ufcstats.com/event-details/7139cd2ae4bf6a29
2022-06-13 18:14:03.657345,http://www.ufcstats.com/event-details/6e3282d57d2467a0
2022-06-13 18:14:03.668684,http://www.ufcstats.com/event-details/4b2390cfaceb91d8
2022-06-13 18:14:03.674234,http://www.ufcstats.com/event-details/46effbd1135423c5
2022-06-13 18:14:03.687869,http://www.ufcstats.com/event-details/32541eb5d12668b4
2022-06-13 18:14:03.699985,http://www.ufcstats.com/event-details/865aa315ea62c511
2022-06-13 18:14:03.700782,http://www.ufcstats.com/event-details/6a8a06b542e1516d
2022-06-13 18:14:03.716882,http://www.ufcstats.com/event-details/4512e46543b960ad
2022-06-13 18:14:03.723492,http://www.ufcstats.com/event-details/b4ad3a06ee4d660c
2022-06-13 18:14:03.743641,http://www.ufcstats.com/event-details/20e403a1acfef130
2022-06-13 18:14:03.762135,http://www.ufcstats.com/event-details/47b7e4e60813b7b2
2022-06-13 18:14:03.778164,http://www.ufcstats.com/event-details/e7bfdb5e0112891e
2022-06-13 18:14:03.779217,http://www.ufcstats.com/event-details/c0231720fe516994
2022-06-13 18:14:03.783339,http://www.ufcstats.com/event-details/ed069a95aaaf4f56
2022-06-13 18:14:03.811304,http://www.ufcstats.com/event-details/5df10509264586e5
2022-06-13 18:14:03.814186,http://www.ufcstats.com/event-details/1c7cce2f5c17160d
2022-06-13 18:14:03.815528,http://www.ufcstats.com/event-details/bc7f7f0ba3db74d2
2022-06-13 18:14:03.826587,http://www.ufcstats.com/event-details/1507214bbc7a79e2
2022-06-13 18:14:03.846652,http://www.ufcstats.com/event-details/90e7447d8b7f3f35
2022-06-13 18:14:03.863630,http://www.ufcstats.com/event-details/99bf06f20491cb54
2022-06-13 18:14:03.869145,http://www.ufcstats.com/event-details/23bd78c3f89bdb54
2022-06-13 18:14:03.876066,http://www.ufcstats.com/event-details/353de740bb6c7e75
2022-06-13 18:14:03.905122,http://www.ufcstats.com/event-details/686cccbf1a4de453
2022-06-13 18:14:03.910473,http://www.ufcstats.com/event-details/d7907a9a968e4d29
2022-06-13 18:14:03.914835,http://www.ufcstats.com/event-details/9f3d6ddef3d3cccc
2022-06-13 18:14:03.942582,http://www.ufcstats.com/event-details/ff9578cdbfabd323
2022-06-13 18:14:03.955836,http://www.ufcstats.com/event-details/a3244e3238541482
2022-06-13 18:14:03.956709,http://www.ufcstats.com/event-details/f4a031ac205ac580
2022-06-13 18:14:03.971310,http://www.ufcstats.com/event-details/d86e913c548c07c2
2022-06-13 18:14:03.972328,http://www.ufcstats.com/event-details/1979c80150f630c4
2022-06-13 18:14:03.999682,http://www.ufcstats.com/event-details/9211aae062b799d6
2022-06-13 18:14:04.004492,http://www.ufcstats.com/event-details/d6b68eaf4b68b160
2022-06-13 18:14:04.005444,http://www.ufcstats.com/event-details/cc5834a495d1ea08
2022-06-13 18:14:04.024118,http://www.ufcstats.com/event-details/a7724f51e32e763e
2022-06-13 18:14:04.058994,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
2022-06-13 18:14:04.061984,http://www.ufcstats.com/event-details/d856a0080ac09ed7
2022-06-13 18:14:04.062946,http://www.ufcstats.com/event-details/caced97768818230
2022-06-13 18:14:04.076080,http://www.ufcstats.com/event-details/e7bc606d269896aa
2022-06-13 18:14:04.087018,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
2022-06-13 18:14:04.097640,http://www.ufcstats.com/event-details/9e30f69cc0869301
2022-06-13 18:14:04.100454,http://www.ufcstats.com/event-details/bcd124bcd3d5be46
2022-06-13 18:14:04.132120,http://www.ufcstats.com/event-details/eaa0a728cc91ef60
2022-06-13 18:14:04.150527,http://www.ufcstats.com/event-details/04076783ca83d6ae
2022-06-13 18:14:04.151441,http://www.ufcstats.com/event-details/fc1868f56d3036eb
2022-06-13 18:14:04.154682,http://www.ufcstats.com/event-details/02177caefe7c07d4
2022-06-13 18:14:04.161571,http://www.ufcstats.com/event-details/602bb270f2bdbf02
2022-06-13 18:14:04.174462,http://www.ufcstats.com/event-details/7cf20446453f852b
2022-06-13 18:14:04.203773,http://www.ufcstats.com/event-details/35585d970300d45a
2022-06-13 18:14:04.206365,http://www.ufcstats.com/event-details/b45d6b73f4ca4467
2022-06-13 18:14:04.213294,http://www.ufcstats.com/event-details/4f732e58ed907eff
2022-06-13 18:14:04.227628,http://www.ufcstats.com/event-details/03b1e846b09f721d
2022-06-13 18:14:04.252101,http://www.ufcstats.com/event-details/322a56923b396b4d
2022-06-13 18:14:04.254677,http://www.ufcstats.com/event-details/d5ae8074631762fc
2022-06-13 18:14:04.255762,http://www.ufcstats.com/event-details/c0342805a1948cbb
2022-06-13 18:14:04.281678,http://www.ufcstats.com/event-details/8d49545dadf9b919
2022-06-13 18:14:04.292907,http://www.ufcstats.com/event-details/852454c572675334
2022-06-13 18:14:04.296148,http://www.ufcstats.com/event-details/1ef0eae31904e534
2022-06-13 18:14:04.301310,http://www.ufcstats.com/event-details/33a331684283900f
2022-06-13 18:14:04.318445,http://www.ufcstats.com/event-details/20821819c401ced8
2022-06-13 18:14:04.336514,http://www.ufcstats.com/event-details/42c96a9c4802e2e1
2022-06-13 18:14:04.339537,http://www.ufcstats.com/event-details/aa3153a9941b4d44
2022-06-13 18:14:04.352890,http://www.ufcstats.com/event-details/de25520d54eab12d
2022-06-13 18:14:04.371662,http://www.ufcstats.com/event-details/c7ac79839e86ce33
2022-06-13 18:14:04.377447,http://www.ufcstats.com/event-details/d1d20e651e6cbc02
2022-06-13 18:14:04.385388,http://www.ufcstats.com/event-details/2a74bbba57058f12
2022-06-13 18:14:04.387301,http://www.ufcstats.com/event-details/7a703c565ccaa18f
2022-06-13 18:14:04.404499,http://www.ufcstats.com/event-details/c046100aea0dba9a
2022-06-13 18:14:04.419480,http://www.ufcstats.com/event-details/d4da8995fc91e7ef
2022-06-13 18:14:04.422386,http://www.ufcstats.com/event-details/84283233ec42be5f
2022-06-13 18:14:04.455549,http://www.ufcstats.com/event-details/b5882371e2a3900d
2022-06-13 18:14:04.456549,http://www.ufcstats.com/event-details/a7a79b8efbceaaac
2022-06-13 18:14:04.474069,http://www.ufcstats.com/event-details/2d5fbe2103f97053
2022-06-13 18:14:04.492362,http://www.ufcstats.com/event-details/e96d8538d3f9d0ed
2022-06-13 18:14:04.494501,http://www.ufcstats.com/event-details/6546af7ab545b90c
2022-06-13 18:14:04.496723,http://www.ufcstats.com/event-details/80eacd4da0617c57
2022-06-13 18:14:04.503299,http://www.ufcstats.com/event-details/487c170da059857d
2022-06-13 18:14:04.511506,http://www.ufcstats.com/event-details/9649d75defe0dedb
2022-06-13 18:14:04.530381,http://www.ufcstats.com/event-details/b0550072e5f0afa7
2022-06-13 18:14:04.567139,http://www.ufcstats.com/event-details/c912f676692c353a
2022-06-13 18:14:04.586198,http://www.ufcstats.com/event-details/6b8f28da9a483049
2022-06-13 18:14:04.589226,http://www.ufcstats.com/event-details/9de7c97e1c0d7927
2022-06-13 18:14:04.595382,http://www.ufcstats.com/event-details/351264d11286d09a
2022-06-13 18:14:04.614644,http://www.ufcstats.com/event-details/e31502e3f79d00c5
2022-06-13 18:14:04.615385,http://www.ufcstats.com/event-details/cbc071cb20ea59c7
2022-06-13 18:14:04.620753,http://www.ufcstats.com/event-details/b16a7e6a627e9789
2022-06-13 18:14:04.655454,http://www.ufcstats.com/event-details/c0c1bc0766df4c00
2022-06-13 18:14:04.678316,http://www.ufcstats.com/event-details/6c9383ffab2725a5
2022-06-13 18:14:04.686064,http://www.ufcstats.com/event-details/2f8f3c69522db931
2022-06-13 18:14:04.688238,http://www.ufcstats.com/event-details/9e0f28d1f639ad73
2022-06-13 18:14:04.711539,http://www.ufcstats.com/event-details/e5d03e4d966126bd
2022-06-13 18:14:04.714278,http://www.ufcstats.com/event-details/03da33a102d9a45f
2022-06-13 18:14:04.720522,http://www.ufcstats.com/event-details/abcf7e55a0a9ed89
2022-06-13 18:14:04.744144,http://www.ufcstats.com/event-details/70167689d6a01793
2022-06-13 18:14:04.778543,http://www.ufcstats.com/event-details/2c104b7e59a72629
2022-06-13 18:14:04.779460,http://www.ufcstats.com/event-details/7dcf06c1967801c1
2022-06-13 18:14:04.783366,http://www.ufcstats.com/event-details/4834ff149dc9542a
2022-06-13 18:14:04.788832,http://www.ufcstats.com/event-details/a79bfbc01b2264d6
2022-06-13 18:14:04.797114,http://www.ufcstats.com/event-details/94a5aaf573f780ad
2022-06-13 18:14:04.811362,http://www.ufcstats.com/event-details/3cf68c1d17f66af7
2022-06-13 18:14:04.812523,http://www.ufcstats.com/event-details/1bf49bf829964144
2022-06-13 18:14:04.847305,http://www.ufcstats.com/event-details/0941df56f6ac954b
2022-06-13 18:14:04.863073,http://www.ufcstats.com/event-details/df05aa15b2d66f57
2022-06-13 18:14:04.870480,http://www.ufcstats.com/event-details/3ae10ac4df3df05c
2022-06-13 18:14:04.894301,http://www.ufcstats.com/event-details/8d5daf67983b65ba
2022-06-13 18:14:04.898183,http://www.ufcstats.com/event-details/81ca2c245b19b3c5
2022-06-13 18:14:04.899064,http://www.ufcstats.com/event-details/fd87b1bbfcde9d5e
2022-06-13 18:14:04.930895,http://www.ufcstats.com/event-details/b09890ba7ce1d1e2
2022-06-13 18:14:04.956461,http://www.ufcstats.com/event-details/74fefd43f073cd2f
2022-06-13 18:14:04.958255,http://www.ufcstats.com/event-details/4565d435005319c0
2022-06-13 18:14:04.959155,http://www.ufcstats.com/event-details/0c1773639c795466
2022-06-13 18:14:04.960683,http://www.ufcstats.com/event-details/44aa652b181bcf68
2022-06-13 18:14:04.995211,http://www.ufcstats.com/event-details/b26d3e3746fb4024
2022-06-13 18:14:04.995979,http://www.ufcstats.com/event-details/33b2f68ef95252e0
2022-06-13 18:14:05.004496,http://www.ufcstats.com/event-details/5df17b3620145578
2022-06-13 18:14:05.028112,http://www.ufcstats.com/event-details/fc9a9559a05f2704
2022-06-13 18:14:05.046706,http://www.ufcstats.com/event-details/898337ef520fe4d3
2022-06-13 18:14:05.094167,http://www.ufcstats.com/event-details/dfb965c9824425db
2022-06-13 18:14:05.096477,http://www.ufcstats.com/event-details/0b5b6876c2a4723f
2022-06-13 18:14:05.097708,http://www.ufcstats.com/event-details/53278852bcd91e11
2022-06-13 18:14:05.103315,http://www.ufcstats.com/event-details/5f8e00c27b7e7410
2022-06-13 18:14:05.104417,http://www.ufcstats.com/event-details/14b9e0f2679a2205
2022-06-13 18:14:05.114170,http://www.ufcstats.com/event-details/4c12aa7ca246e7a4
2022-06-13 18:14:05.129012,http://www.ufcstats.com/event-details/1e13936d708bcff7
2022-06-13 18:14:05.137248,http://www.ufcstats.com/event-details/2eab7a6c8b0ed8cc
2022-06-13 18:14:05.197225,http://www.ufcstats.com/event-details/c32eab6c2119e989
2022-06-13 18:14:05.219142,http://www.ufcstats.com/event-details/dde70a112e053a6c
2022-06-13 18:14:05.221634,http://www.ufcstats.com/event-details/dbd198f780286aca
2022-06-13 18:14:05.222517,http://www.ufcstats.com/event-details/18f5669a92e99d92
2022-06-13 18:14:05.269314,http://www.ufcstats.com/event-details/3746e21bb508391a
2022-06-13 18:14:05.277666,http://www.ufcstats.com/event-details/bda04c573563cc2e
2022-06-13 18:14:05.281833,http://www.ufcstats.com/event-details/7a82635ffa9b59fe
2022-06-13 18:14:05.289367,http://www.ufcstats.com/event-details/af1e5c64b8663aa0
2022-06-13 18:14:05.302037,http://www.ufcstats.com/event-details/ddbd0d6259ce57cc
2022-06-13 18:14:05.305576,http://www.ufcstats.com/event-details/e29cf523ebd155c5
2022-06-13 18:14:05.306949,http://www.ufcstats.com/event-details/542db012217ecb83
2022-06-13 18:14:05.356604,http://www.ufcstats.com/event-details/9c37681096c6f3a9
2022-06-13 18:14:05.365660,http://www.ufcstats.com/event-details/e69c5ce12f4e762b
2022-06-13 18:14:05.368940,http://www.ufcstats.com/event-details/831b937811804dad
2022-06-13 18:14:05.390680,http://www.ufcstats.com/event-details/805ad1801eb26abb
2022-06-13 18:14:05.394996,http://www.ufcstats.com/event-details/d4f364dd076bb0e2
2022-06-13 18:14:05.396032,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c
2022-06-13 18:14:05.405310,http://www.ufcstats.com/event-details/fd4578cac86d75ca
2022-06-13 18:14:05.430844,http://www.ufcstats.com/event-details/ad044be25c94dcfd
2022-06-13 18:14:05.439743,http://www.ufcstats.com/event-details/41dca66f9dadfc86
2022-06-13 18:14:05.453189,http://www.ufcstats.com/event-details/bbb15f301e4a490a
2022-06-13 18:14:05.459371,http://www.ufcstats.com/event-details/3bc27ec15facbcf3
2022-06-13 18:14:05.489509,http://www.ufcstats.com/event-details/992c82450d96f726
2022-06-13 18:14:05.490997,http://www.ufcstats.com/event-details/398b440e73d55b8b
2022-06-13 18:14:05.491986,http://www.ufcstats.com/event-details/d0d43cb9b14f231c
2022-06-13 18:14:05.492650,http://www.ufcstats.com/event-details/e49c2db95e572dc8
2022-06-13 18:14:05.513046,http://www.ufcstats.com/event-details/307064d3e0f036c2
2022-06-13 18:14:05.535750,http://www.ufcstats.com/event-details/56116537d71a578c
2022-06-13 18:14:05.547667,http://www.ufcstats.com/event-details/4304992c2acc187b
2022-06-13 18:14:05.553915,http://www.ufcstats.com/event-details/a1153013cb5f628f
2022-06-13 18:14:05.577679,http://www.ufcstats.com/event-details/3f7c14c7eca7195d
2022-06-13 18:14:05.579505,http://www.ufcstats.com/event-details/81b57acd6975ac06
2022-06-13 18:14:05.590057,http://www.ufcstats.com/event-details/bfe95ec546692b13
2022-06-13 18:14:05.621820,http://www.ufcstats.com/event-details/6e2b1d631832921d
2022-06-13 18:14:05.653011,http://www.ufcstats.com/event-details/8c90c1563972e44d
2022-06-13 18:14:05.653761,http://www.ufcstats.com/event-details/c36e1f4fa755ffb4
2022-06-13 18:14:05.670479,http://www.ufcstats.com/event-details/27541033b97c076d
2022-06-13 18:14:05.671235,http://www.ufcstats.com/event-details/6597b611f1c32555
2022-06-13 18:14:05.672274,http://www.ufcstats.com/event-details/9114c8ded5ccd71d
2022-06-13 18:14:05.682564,http://www.ufcstats.com/event-details/d57e6a8971b6d2bd
2022-06-13 18:14:05.706614,http://www.ufcstats.com/event-details/4a35913bd9aa4161
2022-06-13 18:14:05.726032,http://www.ufcstats.com/event-details/744f50016c39c26c
2022-06-13 18:14:05.729467,http://www.ufcstats.com/event-details/58a36b4ccf5dc30e
2022-06-13 18:14:05.731074,http://www.ufcstats.com/event-details/277ffed20cf07aea
2022-06-13 18:14:05.761538,http://www.ufcstats.com/event-details/3b2485c8d5c8b580
2022-06-13 18:14:05.766018,http://www.ufcstats.com/event-details/0b64d0fed453ef7f
2022-06-13 18:14:05.766650,http://www.ufcstats.com/event-details/9ddfb3369a3b0394
2022-06-13 18:14:05.806540,http://www.ufcstats.com/event-details/40389d39a92f5bfa
2022-06-13 18:14:05.828825,http://www.ufcstats.com/event-details/8a0be41c0380188d
2022-06-13 18:14:05.831599,http://www.ufcstats.com/event-details/a1d6b308781aa2f5
2022-06-13 18:14:05.832486,http://www.ufcstats.com/event-details/e57f0b06ea39e360
2022-06-13 18:14:05.837817,http://www.ufcstats.com/event-details/320edfb0332b7073
2022-06-13 18:14:05.856070,http://www.ufcstats.com/event-details/2f13e4020cea5b38
2022-06-13 18:14:05.857454,http://www.ufcstats.com/event-details/972197a8c61ac413
2022-06-13 18:14:05.861907,http://www.ufcstats.com/event-details/0db9d2486d564a3c
2022-06-13 18:14:05.889427,http://www.ufcstats.com/event-details/b9532d815060de7f
2022-06-13 18:14:05.907772,http://www.ufcstats.com/event-details/4c27ca8c8481f79a
2022-06-13 18:14:05.935331,http://www.ufcstats.com/event-details/e15d0a2519d6a0b5
2022-06-13 18:14:05.938580,http://www.ufcstats.com/event-details/0eec866a077889f0
2022-06-13 18:14:05.939513,http://www.ufcstats.com/event-details/d247691a6c0e9034
2022-06-13 18:14:05.946069,http://www.ufcstats.com/event-details/8f4616698508f24d
2022-06-13 18:14:05.957108,http://www.ufcstats.com/event-details/8a9c6c4301f6d088
2022-06-13 18:14:05.991255,http://www.ufcstats.com/event-details/3974fa35c917af1d
2022-06-13 18:14:06.004526,http://www.ufcstats.com/event-details/48e093ea1f43a053
2022-06-13 18:14:06.005307,http://www.ufcstats.com/event-details/b5abaa65f87938eb
2022-06-13 18:14:06.038936,http://www.ufcstats.com/event-details/ef927e4fe2117ab8
2022-06-13 18:14:06.039662,http://www.ufcstats.com/event-details/2a470ad41c22c25a
2022-06-13 18:14:06.048556,http://www.ufcstats.com/event-details/509697e08673d2e5
2022-06-13 18:14:06.049604,http://www.ufcstats.com/event-details/c95fbc085e17a532
2022-06-13 18:14:06.063982,http://www.ufcstats.com/event-details/f5585e675af7afd4
2022-06-13 18:14:06.071338,http://www.ufcstats.com/event-details/335ad945324c3a2e
2022-06-13 18:14:06.114717,http://www.ufcstats.com/event-details/cbb682f5fcc44bfc
2022-06-13 18:14:06.115668,http://www.ufcstats.com/event-details/883922e5cd6d8473
2022-06-13 18:14:06.121208,http://www.ufcstats.com/event-details/f6a7b02c42e9fc5b
2022-06-13 18:14:06.129942,http://www.ufcstats.com/event-details/77940e45bc86208e
2022-06-13 18:14:06.145332,http://www.ufcstats.com/event-details/75e0d3cc2262b732
2022-06-13 18:14:06.150485,http://www.ufcstats.com/event-details/1d00756835ca67c9
2022-06-13 18:14:06.154428,http://www.ufcstats.com/event-details/1f9344211ca7fd60
2022-06-13 18:14:06.163396,http://www.ufcstats.com/event-details/1fac46d466abd5b8
2022-06-13 18:14:06.205832,http://www.ufcstats.com/event-details/3a97fda0de6f1fa4
2022-06-13 18:14:06.206638,http://www.ufcstats.com/event-details/8753e125f4499816
2022-06-13 18:14:06.221713,http://www.ufcstats.com/event-details/236a37d96d476164
2022-06-13 18:14:06.228044,http://www.ufcstats.com/event-details/6bf5a7d3e081ade2
2022-06-13 18:14:06.233613,http://www.ufcstats.com/event-details/253d3f9e97ca149a
2022-06-13 18:14:06.237106,http://www.ufcstats.com/event-details/60ba33c3f555a7a3
2022-06-13 18:14:06.238138,http://www.ufcstats.com/event-details/a6c32678efd4f434
2022-06-13 18:14:06.292523,http://www.ufcstats.com/event-details/91720876db0ee468
2022-06-13 18:14:06.544185,http://www.ufcstats.com/event-details/57591bbf1623574e
